article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
803518001,803518,Minetta dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a draped neckline at the front and concealed zip at the back. Long sleeves and cuffs with covered buttons. Seam at the waist, a detachable fabric belt with metal D-rings and a gently flared skirt. Unlined."
803582001,803582,Galaxy,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in an airy, textured weave with a slightly wider neckline, gathers at the top, dropped shoulders and long balloon sleeves with narrow, covered elastication at the cuffs. Asymmetric seam at the waist with a drawstring at the front that fastens at the sides, and a voluminous skirt. Unlined."
803647002,803647,Elsa,275,Skirt,Garment Lower body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length circular skirt in woven fabric with a high waist and a concealed button and zip at one side. Unlined.
803757004,803757,Bradley.,272,Trousers,Garment Lower body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
803757008,803757,Bradley.,272,Trousers,Garment Lower body,1010016,Solid,33,Dark Orange,2,Medium Dusty,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
803757012,803757,Bradley.,272,Trousers,Garment Lower body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Joggers in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Tapered legs with jersey ribbing at the hems.
803772001,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772001,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772002,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772003,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772003,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
803772003,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.
804617001,804617,Tulip PU shirt,258,Blouse,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Shirt in imitation leather with a collar, concealed press-studs down the front, and slits in the sides. Long sleeves and cuffs with a concealed press-stud. Brushed inside."
804732003,804732,Durham joggers(1),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Joggers in a soft, fine knit with a high, elasticated drawstring waist and tapered legs."
804732004,804732,Durham joggers(1),272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Joggers in a soft, fine knit with a high, elasticated drawstring waist and tapered legs."
804732004,804732,Durham joggers(1),272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Joggers in a soft, fine knit with a high, elasticated drawstring waist and tapered legs."
805406002,805406,Mia,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in soft, gently draping satin. High waist with concealed elastication and a flare to the hem. Unlined."
805406002,805406,Mia,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in soft, gently draping satin. High waist with concealed elastication and a flare to the hem. Unlined."
805406002,805406,Mia,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in soft, gently draping satin. High waist with concealed elastication and a flare to the hem. Unlined."
805455002,805455,ROBIN SLIM FIT HOOD,308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Jacket in lightweight sweatshirt fabric with a jersey-lined, drawstring hood and zip down the front. Welt side pockets, stretch ribbed panels at the sides and ribbing at the cuffs and hem. Slim Fit."
805772003,805772,Mary Kate Mock Neck,252,Sweater,Garment Upper body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted jumper in a soft, airy, fine knit with a lightly brushed finish. Small stand-up collar and long sleeves."
805939001,805939,Vision highshaft,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Knee-high boots with pointed toes and covered heels. Satin linings and imitation leather insoles. Heel 8 cm.
805947002,805947,Malmo knitted dress,265,Dress,Garment Full body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a soft rib knit with a foldover polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
806243001,806243,Biarritz,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in a viscose crêpe weave with a round neckline and long sleeves. Opening at the back with a concealed zip at the bottom and a concealed button at the back of the neck, a gathered seam at the waist and a fitted skirt."
806269001,806269,ED Despacito blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in woven fabric with a collar and buttons down the front. Gathers at the shoulders, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
806529003,806529,Selena shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Shorts in woven fabric. High waist with belt loops where the front ones can be unfastened, a zip fly and a concealed hook-and-eye fastening. Diagonal side pockets, fake back pockets and wide legs."
806964002,806964,Leggy swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,32,Orange,5,Bright,3,Orange,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Fully lined sports swimsuit with a high-cut top and visible zip with a long tab at the back. Mesh back section, high-cut legs and medium coverage at the back."
806964002,806964,Leggy swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,32,Orange,5,Bright,3,Orange,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Fully lined sports swimsuit with a high-cut top and visible zip with a long tab at the back. Mesh back section, high-cut legs and medium coverage at the back."
806964002,806964,Leggy swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,32,Orange,5,Bright,3,Orange,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Fully lined sports swimsuit with a high-cut top and visible zip with a long tab at the back. Mesh back section, high-cut legs and medium coverage at the back."
807064003,807064,Furi tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,High-waisted leggings in glossy jersey with covered elastication at the waist.
807241026,807241,1p Socks,302,Socks,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
807241026,807241,1p Socks,302,Socks,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
807241046,807241,1p Fun Socks,302,Socks,Socks & Tights,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
807244012,807244,1p Short Socks,302,Socks,Socks & Tights,1010014,Placement print,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Socks in a soft, fine-knit cotton blend with a ribbed shaft and elasticated tops."
807500002,807500,Jill SS dress,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in an airy viscose weave with a V-neck and buttons down the front. Short sleeves, a tapered waist and a gently flared skirt. Unlined."
808028008,808028,Marian sandalette,92,Heeled sandals,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals with covered block heels, two straps at the front, a diagonal strap over the foot and an elasticated heel strap. Imitation leather insoles and smooth soles. Heel 6.5 cm."
808028008,808028,Marian sandalette,92,Heeled sandals,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals with covered block heels, two straps at the front, a diagonal strap over the foot and an elasticated heel strap. Imitation leather insoles and smooth soles. Heel 6.5 cm."
808624001,808624,Selda thong sandal,88,Flip flop,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Flip-flops in imitation leather with square toes and heels. Imitation leather insoles and fluted soles. Heel 1 cm.
808628002,808628,Frida Espadrille,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Espadrilles in imitation leather with a braided jute trim around the soles, a wide strap over the foot and an adjustable ankle strap with a metal buckle. Satin linings and canvas insoles. Platform 3 cm."
808651003,808651,Nala quilt PQ sandal,91,Sandals,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Leather slides with a padded, quilted foot strap. Leather linings and insoles and fluted rubber soles."
808685002,808685,Kat sandalette,92,Heeled sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals in imitation leather with square toes, narrow straps and covered heels. Imitation leather linings and insoles. Heel 5.5 cm."
808698004,808698,Ninia espadrille,95,Wedge,Shoes,1010016,Solid,10,White,3,Light,9,White,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Wedge-heeled sandals with a braided jute trim around the soles, an adjustable ankle strap with a metal buckle and imitation leather insoles. Platform front 2.5 cm. Heel 9 cm."
808840004,808840,TRUFFEL MAXI SKIRT,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Calf-length skirt in a softly draping viscose weave. High waist with concealed press-studs and ties at one side, a wrapover front and asymmetric hem. Unlined."
808841001,808841,CLEMENTINE MAXI SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Knee-length wrapover skirt in a crêpe weave with a regular waist, concealed press-stud and ties at one side and an asymmetric, flounced hem. Unlined."
809237001,809237,Anna wrap L/S,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted, long-sleeved top in a soft rib knit. V-neck and a sewn-in wrapover at the front with a decorative tab and metal ring at one side."
809238001,809238,Atomic Wrap Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft knit with a wrapover front with visible ties at one side and concealed ties at the other. Dropped shoulders, long sleeves and ribbing at the cuffs and hem."
809278001,809278,Bebe Sl-set s.9 repeat (J),297,Pyjama set,Nightwear,1010021,Lace,8,Dark Grey,4,Dark,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in soft cotton jersey. Top with narrow, adjustable shoulder straps and a lace trim at the top. Short shorts with an elasticated waist and lace-trimmed hems."
809500005,809500,Byron Biker Shorts,274,Shorts,Garment Lower body,1010016,Solid,52,Pink,7,Medium,4,Pink,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Knee-length cycling shorts in fast-drying functional fabric with a wide waistband containing a concealed key pocket.
809672001,809672,Moscow mesh dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,Fitted dress in airy mesh with a small stand-up collar and long sleeves. Jersey inner dress with narrow shoulder straps.
810007002,810007,Freddy Fur,262,Jacket,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Coat in soft faux fur with large notch lapels, a concealed double-breasted front, and side pockets. Lined."
810008001,810008,Dopey Fur,263,Coat,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Straight-cut, double-breasted jacket in soft faux fur with notch lapels, dropped shoulders, long sleeves and flap front pockets. Lined."
810170001,810170,Skinny denim (D),272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for best fit over the tummy."
810170001,810170,Skinny denim (D),272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for best fit over the tummy."
